entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.24,0.1774,0.1374,0.08563,0.0401,0.2184,0.149,0.06659,0.02396,0.06766,0.06091,0.07516,0.07516,
2.145,0.1885,0.09262,0.0588,0.02743,0.1505,0.1032,0.04612,0.0166,0.04686,0.04219,0.2103,0.2053,
2.143,0.1836,0.09172,0.05804,0.02699,0.1502,0.1026,0.04626,0.01665,0.047,0.04232,0.2109,0.2073,
2.141,0.209,0.09124,0.0574,0.02703,0.15,0.1021,0.04635,0.01668,0.04709,0.0424,0.2114,0.2084,
2.14,0.1992,0.09077,0.05688,0.02706,0.1489,0.1012,0.04638,0.01665,0.04716,0.04246,0.2127,0.2099,
2.146,0.1996,0.0916,0.05595,0.0267,0.1486,0.1012,0.04639,0.01665,0.04717,0.0472,0.2101,0.2084,
2.145,0.1664,0.09034,0.05571,0.02674,0.1483,0.1014,0.04649,0.01669,0.04727,0.0473,0.2106,0.2092,
2.145,0.1917,0.08923,0.05533,0.02667,0.1462,0.1013,0.04653,0.0167,0.0473,0.04867,0.2125,0.2096,
2.143,0.1732,0.08832,0.05525,0.02661,0.145,0.1001,0.04662,0.01673,0.04739,0.04861,0.214,0.2114,
2.145,0.1665,0.09152,0.05474,0.0266,0.1438,0.09825,0.04661,0.01673,0.04737,0.0504,0.2142,0.2098,
2.145,0.1796,0.09116,0.05461,0.02658,0.1435,0.09804,0.04659,0.01672,0.04735,0.05104,0.2145,0.2099,
2.147,0.1647,0.09099,0.05446,0.02656,0.1432,0.09746,0.04656,0.01671,0.04732,0.05295,0.2135,0.2103,
2.146,0.1558,0.09105,0.05384,0.02658,0.1433,0.09652,0.04659,0.01672,0.04735,0.05298,0.2136,0.2114,
2.144,0.1739,0.09083,0.05366,0.02652,0.1432,0.09592,0.04655,0.01671,0.04732,0.05295,0.2145,0.2118,
2.15,0.1601,0.09456,0.05342,0.02648,0.1431,0.09571,0.04653,0.0167,0.04729,0.05547,0.2129,0.2078,
2.153,0.1615,0.09421,0.05334,0.02646,0.1432,0.09469,0.04655,0.01671,0.04732,0.05877,0.2098,0.209,
2.152,0.1587,0.09404,0.05324,0.02608,0.1431,0.09469,0.04658,0.01671,0.04734,0.05879,0.2099,0.2095,
2.152,0.1609,0.09388,0.05291,0.02607,0.1429,0.09478,0.04662,0.01673,0.04739,0.05885,0.2101,0.2098,
2.151,0.1576,0.09307,0.05289,0.02605,0.1426,0.09473,0.0466,0.01672,0.04736,0.05882,0.211,0.2101,
2.155,0.1695,0.09268,0.05271,0.02607,0.1427,0.09432,0.04663,0.01673,0.04739,0.06226,0.2078,0.2107,
2.154,0.1615,0.09243,0.05269,0.02608,0.1426,0.09433,0.04666,0.01674,0.04742,0.0623,0.2079,0.2108,
2.152,0.1549,0.09192,0.05256,0.02552,0.1425,0.09381,0.04662,0.01673,0.04739,0.06225,0.2088,0.212,
2.15,0.1625,0.09158,0.05204,0.02548,0.1423,0.09367,0.04655,0.01671,0.04732,0.06216,0.2106,0.2117,
2.149,0.1582,0.09153,0.05159,0.0255,0.142,0.0923,0.04659,0.01672,0.04737,0.06223,0.2108,0.2133,
2.149,0.1539,0.09144,0.05149,0.02551,0.1421,0.09232,0.0466,0.01673,0.04738,0.06224,0.2108,0.2134,
2.148,0.165,0.09128,0.05135,0.0255,0.1418,0.09195,0.04664,0.01674,0.04742,0.06229,0.211,0.214,
2.148,0.1591,0.09111,0.05134,0.0255,0.1419,0.09197,0.04665,0.01674,0.04743,0.06231,0.2111,0.214,
2.147,0.1604,0.09063,0.05106,0.0255,0.1419,0.09201,0.04667,0.01675,0.04745,0.06233,0.2111,0.2145,
2.153,0.1522,0.09456,0.05108,0.02551,0.1419,0.09154,0.04668,0.01675,0.04746,0.0648,0.2088,0.211,
2.153,0.1562,0.09396,0.05109,0.02552,0.1418,0.09157,0.0467,0.01676,0.04748,0.06482,0.2088,0.2115,
2.159,0.1657,0.09775,0.05093,0.02548,0.1413,0.09154,0.04669,0.02154,0.04268,0.06481,0.2099,0.2074,
2.159,0.1623,0.09716,0.05084,0.02553,0.1413,0.09176,0.04666,0.02204,0.04251,0.06415,0.2108,0.2073,
2.152,0.1736,0.09696,0.05086,0.0251,0.141,0.1016,0.037,0.02278,0.04556,0.0603,0.2109,0.2079,
2.154,0.2075,0.09678,0.05077,0.02527,0.141,0.101,0.03687,0.04629,0.02503,0.05732,0.2109,0.2087,
2.154,0.2342,0.09579,0.0509,0.02533,0.1411,0.1015,0.03668,0.0462,0.02617,0.05627,0.2111,0.2089,
2.154,0.2346,0.09562,0.05091,0.02539,0.1412,0.1012,0.03668,0.04634,0.02668,0.05551,0.2112,0.2093,
2.156,0.2278,0.09497,0.05106,0.02549,0.1402,0.1002,0.03651,0.04629,0.02762,0.05655,0.211,0.2101,
2.156,0.2182,0.09437,0.05119,0.02559,0.1402,0.1003,0.03653,0.04645,0.02783,0.05626,0.2111,0.2102,
