cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEn Pm,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,1280.0,116.2,159.0,101.4,0.03658,5.24,0.7916,0.794,0.9559,1.792,0.0,344.2,0.1812,1.321,0.104,0.1816,0.2113,0.06501,0.03688,0.8361,12.54,0.0,344.2,0.1812,1.321,0.104,0.1816,0.2113,0.06501,0.03688,0.8361,12.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.6,215.9,32.64,598.4,80.28,3.779,79.3,20.64,3.6,0.0,84.14,2.819,5.457,32.6,16.64,0.2719,0.03635,0.02619,0.02507,0.1365,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,1671.0,97810.0,82840.0,59260.0,2.312E7,35420.0,22850.0,26340.0,28350.0,24410.0,0.0,9.443E-38,3.502E-38,1.693E-37,1.1859999999999999E-37,1.065E-38,6.756999999999999E-39,8.875E-40,1.733E-39,4.459E-40,1.34E-39,2.08E-35,0.0,0.4035,0.7,1.452,0.6969,0.04041,0.03596,0.005011,0.007699,0.005655,0.01215,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,1.875E-4,0.001248,0.001488,0.001123,0.1515,0.003125,8.122E-4,3.364E-4,4.531E-4,3.241E-4,
0.0,1272.0,126.0,161.8,101.6,0.03085,5.227,0.7918,0.7943,0.9559,1.8,0.0,344.2,0.175,1.326,0.1041,0.1815,0.2097,0.06512,0.03692,0.8361,12.54,0.0,344.2,0.175,1.326,0.1041,0.1815,0.2097,0.06512,0.03692,0.8361,12.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.6,216.8,32.74,599.5,78.33,4.07,79.41,20.77,3.922,0.0,82.67,2.935,3.491,31.21,16.63,0.2516,0.03995,0.02747,0.02684,0.1323,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,1914.0,98500.0,81930.0,56620.0,2.208E7,26090.0,22950.0,25880.0,27920.0,24510.0,0.0,8.155E-38,4.71E-38,1.6879999999999998E-37,1.164E-37,1.065E-38,6.502999999999999E-39,8.605E-40,1.73E-39,4.395E-40,1.252E-39,2.08E-35,0.0,0.3521,0.7507,1.458,0.6899,0.0404,0.0357,0.005038,0.007709,0.005667,0.01218,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,2.162E-4,0.001251,0.001493,0.001121,0.1516,0.003084,8.144E-4,3.373E-4,4.542E-4,3.265E-4,
0.0,1272.0,126.5,161.4,103.6,0.1374,5.226,0.7909,0.7941,0.9558,1.799,0.0,344.2,0.1743,1.325,0.1041,0.1829,0.2097,0.06507,0.03693,0.8361,12.54,0.0,344.2,0.1743,1.325,0.1041,0.1829,0.2097,0.06507,0.03693,0.8361,12.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.3,217.0,32.82,599.5,78.33,4.065,79.41,20.77,3.916,0.0,82.67,0.9484,3.343,30.32,16.38,0.2538,0.04012,0.02762,0.02689,0.1334,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,1929.0,97740.0,80870.0,55090.0,2.199E7,24790.0,22560.0,25560.0,27320.0,23950.0,0.0,8.155E-38,3.379E-38,1.664E-37,1.157E-37,1.079E-38,6.306999999999999E-39,8.289E-40,1.7249999999999998E-39,4.303E-40,1.171E-39,2.08E-35,0.0,0.3521,0.7403,1.454,0.6972,0.04186,0.0357,0.005037,0.007709,0.005667,0.01218,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,2.162E-4,0.001247,0.001489,0.001124,0.1516,0.003083,8.158E-4,3.373E-4,4.542E-4,3.264E-4,
0.0,1272.0,127.8,159.6,93.19,0.03516,5.203,0.7892,0.7657,0.9817,1.797,0.0,344.2,0.1966,1.29,0.1168,0.1824,0.211,0.06466,0.03626,0.757,12.62,0.0,344.2,0.1966,1.29,0.1168,0.1824,0.211,0.06466,0.03626,0.757,12.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.2,216.2,32.25,599.2,80.18,4.029,75.77,24.38,3.953,0.0,82.67,0.8911,7.304,35.76,16.44,1.73,0.04077,0.02797,0.02716,0.1364,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,2115.0,98010.0,82420.0,56570.0,2.255E7,24590.0,22890.0,25460.0,27530.0,24070.0,0.0,8.155E-38,3.725E-38,1.6079999999999999E-37,1.129E-37,1.09E-38,7.868999999999999E-39,8.008999999999999E-40,1.642E-39,4.951E-40,1.099E-39,2.08E-35,0.0,0.3521,0.7562,1.438,0.6875,0.04208,0.04507,0.005033,0.0074,0.005959,0.01219,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,2.216E-4,0.001237,0.001481,0.001117,0.1516,0.003098,8.173E-4,3.299E-4,4.604E-4,3.265E-4,
0.0,1272.0,125.8,161.2,99.31,0.03001,5.137,0.7888,0.7654,0.9816,1.794,0.0,344.2,0.1724,1.341,0.09102,0.1819,0.2074,0.06456,0.03615,0.757,12.62,0.0,344.2,0.1724,1.341,0.09102,0.1819,0.2074,0.06456,0.03615,0.757,12.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.7,216.6,32.31,602.1,80.14,4.04,75.77,24.37,3.963,0.0,82.67,0.9101,3.02,35.09,16.42,0.2678,0.04097,0.02824,0.02719,0.1392,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,2275.0,99480.0,83730.0,55870.0,2.343E7,24230.0,23030.0,25860.0,27740.0,24100.0,0.0,8.155E-38,3.368E-38,1.646E-37,1.1139999999999999E-37,1.085E-38,5.871E-39,7.717E-40,1.637E-39,4.861E-40,1.034E-39,2.08E-35,0.0,0.3522,0.7363,1.459,0.6917,0.04182,0.03529,0.005031,0.007399,0.005958,0.01219,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,2.592E-4,0.001225,0.001486,0.001108,0.1516,0.003069,8.173E-4,3.324E-4,4.604E-4,3.265E-4,
0.0,1272.0,127.7,159.2,101.7,0.02926,5.624,0.899,0.7574,0.967,2.356,0.0,344.2,0.1758,1.331,0.09562,0.1817,0.2277,0.06592,0.03354,0.7573,12.61,0.0,344.2,0.1758,1.331,0.09562,0.1817,0.2277,0.06592,0.03354,0.7573,12.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.4,217.8,32.4,602.3,80.14,4.036,75.77,24.38,3.96,0.0,82.67,0.9358,2.852,31.66,16.4,0.2721,0.04136,0.02852,0.02725,0.1421,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.297E-4,0.0,2553.0,101600.0,86270.0,56500.0,2.464E7,24220.0,23640.0,26790.0,28510.0,24770.0,0.0,8.156E-38,3.38E-38,1.62E-37,1.088E-37,1.084E-38,6.78E-39,8.816E-40,1.6349999999999998E-39,4.967E-40,2.1479999999999998E-39,2.08E-35,0.0,0.3522,0.7476,1.443,0.6842,0.04177,0.04064,0.005737,0.007403,0.006022,0.01799,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,2.861E-4,0.001217,0.001484,0.001104,0.1515,0.003038,8.207E-4,3.321E-4,4.6E-4,3.387E-4,
0.0,1272.0,127.5,158.6,104.6,0.03466,4.819,0.7917,0.7358,0.8923,1.584,0.0,344.2,0.1757,1.329,0.08937,0.1809,0.208,0.06363,0.03429,0.7599,12.63,0.0,344.2,0.1757,1.329,0.08937,0.1809,0.208,0.06363,0.03429,0.7599,12.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.9,218.1,32.61,600.3,80.09,4.035,75.77,24.37,3.959,0.0,82.67,1.156,4.393,29.41,16.51,0.2754,0.04168,0.02881,0.02735,0.1444,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005E-4,0.0,2675.0,105500.0,93050.0,58350.0,2.604E7,24210.0,24530.0,28110.0,29700.0,25730.0,0.0,8.156E-38,3.357E-38,1.624E-37,1.0929999999999999E-37,1.071E-38,5.1029999999999994E-39,6.628E-40,1.5939999999999998E-39,3.611E-40,7.245E-40,2.08E-35,0.0,0.3522,0.7486,1.454,0.6887,0.04046,0.03345,0.004775,0.007212,0.005351,0.01106,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,3.085E-4,0.001216,0.001491,0.001107,0.1515,0.00301,8.19E-4,3.324E-4,4.61E-4,3.487E-4,
0.0,1272.0,132.0,150.8,89.39,0.03069,4.454,0.596,0.6925,0.8916,1.575,0.0,344.2,0.2638,1.213,0.1235,0.1809,0.2084,0.06346,0.03401,0.7589,12.63,0.0,344.2,0.2638,1.213,0.1235,0.1809,0.2084,0.06346,0.03401,0.7589,12.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.7,206.7,31.92,603.3,80.33,4.03,75.79,24.37,3.953,0.0,82.67,1.684,15.11,36.66,15.54,1.072,0.0416,0.02876,0.02732,0.1435,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.877E-4,0.0,2696.0,106100.0,97090.0,65170.0,2.755E7,25030.0,25570.0,29610.0,31140.0,27350.0,0.0,8.156E-38,4.414E-38,1.509E-37,1.079E-37,1.035E-38,5.435E-39,4.95E-40,1.56E-39,3.663E-40,6.7E-40,2.08E-35,0.0,0.3522,0.7918,1.408,0.6875,0.03916,0.03518,0.00389,0.007013,0.005387,0.01096,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,3.139E-4,0.00124,0.001465,0.001102,0.1515,0.003014,8.169E-4,3.322E-4,4.627E-4,3.46E-4,
0.0,1258.0,134.0,161.1,87.39,2.212,3.206,0.582,0.7091,0.8914,1.58,0.0,344.3,0.1803,1.318,0.09594,0.189,0.1346,0.06312,0.02664,0.7493,12.6,0.0,344.3,0.1803,1.318,0.09594,0.189,0.1346,0.06312,0.02664,0.7493,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.4,192.4,32.32,601.5,80.24,4.03,75.84,24.37,3.953,0.0,79.95,2.49,14.79,41.69,15.61,0.3161,0.04085,0.02819,0.02709,0.1375,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003E-4,0.0,2778.0,104400.0,102100.0,66340.0,2.913E7,24630.0,26660.0,31320.0,32650.0,28390.0,0.0,6.365E-38,3.486E-38,1.55E-37,1.089E-37,1.461E-38,3.514E-39,4.7849999999999996E-40,1.57E-39,3.646E-40,6.385E-40,2.08E-35,0.0,0.2749,0.7731,1.484,0.6981,0.05601,0.02477,0.003806,0.00711,0.005384,0.01095,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,3.423E-4,0.001258,0.001465,0.001103,0.1515,0.002993,8.085E-4,3.383E-4,4.61E-4,3.412E-4,
0.0,1258.0,131.8,162.4,83.65,0.09776,3.196,0.5823,0.7169,0.897,1.582,0.0,344.3,0.1734,1.337,0.08872,0.18,0.1332,0.0631,0.0264,0.8558,12.49,0.0,344.3,0.1734,1.337,0.08872,0.18,0.1332,0.0631,0.0264,0.8558,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.6,192.9,32.44,600.7,80.09,4.024,75.75,24.56,3.929,0.0,79.95,0.8849,9.27,54.44,15.62,0.3063,0.04045,0.0279,0.02696,0.1341,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,2833.0,103300.0,98470.0,65450.0,2.804E7,23970.0,26290.0,30840.0,32240.0,28040.0,0.0,6.366E-38,3.28E-38,1.583E-37,1.089E-37,1.054E-38,3.415E-39,4.64E-40,1.574E-39,3.691E-40,6.088E-40,2.08E-35,0.0,0.275,0.752,1.508,0.7032,0.0411,0.02464,0.003806,0.007142,0.005423,0.01095,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,3.507E-4,0.001261,0.001462,0.001101,0.1515,0.002984,8.083E-4,3.381E-4,4.625E-4,3.398E-4,
0.0,1258.0,131.5,162.5,90.09,0.03305,4.131,0.5809,0.7164,0.8959,1.585,0.0,344.3,0.1812,1.331,0.08736,0.1798,0.1324,0.06309,0.02639,0.8445,12.5,0.0,344.3,0.1812,1.331,0.08736,0.1798,0.1324,0.06309,0.02639,0.8445,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.6,193.5,32.67,605.0,80.08,4.019,75.75,24.55,3.923,0.0,79.95,0.8895,8.921,46.99,15.67,0.2942,0.04045,0.02786,0.02696,0.1339,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.526E-4,0.0,2880.0,103600.0,95620.0,63160.0,2.693E7,24200.0,25710.0,29970.0,31700.0,27460.0,0.0,6.366E-38,3.369E-38,1.563E-37,1.071E-37,1.053E-38,4.072E-39,4.508E-40,1.573E-39,3.67E-40,5.845E-40,2.08E-35,0.0,0.275,0.7524,1.505,0.6969,0.04108,0.02993,0.003804,0.00714,0.005421,0.01095,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,3.556E-4,0.001262,0.001459,0.001102,0.1515,0.002975,8.053E-4,3.347E-4,4.585E-4,3.518E-4,
0.0,1258.0,130.1,161.8,97.46,0.09622,3.788,0.58,0.717,0.8921,1.583,0.0,344.3,0.1822,1.333,0.08424,0.1787,0.1323,0.06314,0.02649,0.8214,12.53,0.0,344.3,0.1822,1.333,0.08424,0.1787,0.1323,0.06314,0.02649,0.8214,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,193.1,32.86,606.9,80.1,4.027,75.77,24.47,3.944,0.0,79.95,1.595,7.493,41.8,15.92,0.2313,0.04051,0.028,0.02693,0.1355,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999E-4,0.0,2880.0,108200.0,95340.0,65590.0,2.69E7,24150.0,25920.0,30150.0,32070.0,27660.0,0.0,6.366E-38,3.468E-38,1.55E-37,1.058E-37,1.052E-38,3.669E-39,4.404E-40,1.5719999999999998E-39,3.648E-40,5.627E-40,2.08E-35,0.0,0.275,0.7506,1.504,0.6977,0.04104,0.0278,0.003804,0.007144,0.005399,0.01096,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,3.556E-4,0.001254,0.00146,0.00111,0.1514,0.002972,8.086E-4,3.345E-4,4.593E-4,3.514E-4,
0.0,1258.0,129.8,165.0,109.5,0.03277,3.332,0.5821,0.72,0.8854,1.581,0.0,344.3,0.177,1.323,0.0997,0.1787,0.1309,0.06314,0.02655,0.8213,12.53,0.0,344.3,0.177,1.323,0.0997,0.1787,0.1309,0.06314,0.02655,0.8213,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,193.1,32.87,606.0,80.1,4.032,76.44,23.71,3.938,0.0,79.95,1.4,8.171,27.19,15.62,0.2368,0.04088,0.02827,0.02705,0.138,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414E-4,0.0,2939.0,107700.0,95110.0,63530.0,2.733E7,24060.0,25810.0,30010.0,31750.0,27420.0,0.0,6.366E-38,3.335E-38,1.561E-37,1.045E-37,1.051E-38,3.362E-39,4.294E-40,1.583E-39,3.485E-40,5.433E-40,2.08E-35,0.0,0.275,0.7443,1.51,0.701,0.04093,0.02538,0.00382,0.007186,0.005335,0.01096,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,3.724E-4,0.001254,0.001473,0.001101,0.1515,0.002952,8.102E-4,3.339E-4,4.583E-4,3.514E-4,
0.0,1251.0,141.6,164.6,108.2,0.03054,6.358,0.5821,0.7885,0.8128,1.578,0.0,344.3,0.2184,1.268,0.113,0.1793,0.1303,0.06314,0.02725,0.8206,12.53,0.0,344.3,0.2184,1.268,0.113,0.1793,0.1303,0.06314,0.02725,0.8206,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.7,191.9,33.37,607.3,80.18,4.082,84.67,15.04,3.941,0.0,78.53,1.416,6.809,20.93,16.98,1.036,0.04125,0.02856,0.02716,0.1406,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,2976.0,108300.0,93050.0,66580.0,2.82E7,23890.0,26040.0,30450.0,31920.0,27630.0,0.0,5.611E-38,3.824E-38,1.498E-37,1.013E-37,1.199E-38,5.542E-39,4.196E-40,1.7379999999999998E-39,1.826E-40,5.257E-40,2.08E-35,0.0,0.2424,0.801,1.48,0.6814,0.04926,0.03681,0.003824,0.00787,0.004613,0.01096,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,3.78E-4,0.001254,0.001478,0.00111,0.1515,0.00295,8.102E-4,3.364E-4,4.556E-4,3.514E-4,
0.0,1251.0,137.3,169.0,112.5,0.02309,6.37,0.5802,0.7832,0.8093,1.564,0.0,344.3,0.1782,1.33,0.0903,0.1771,0.1246,0.0624,0.02674,0.8202,12.54,0.0,344.3,0.1782,1.33,0.0903,0.1771,0.1246,0.0624,0.02674,0.8202,12.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,190.9,32.83,603.3,82.9,3.678,84.39,14.7,2.352,0.0,78.53,1.622,6.031,19.31,15.34,0.1308,0.03952,0.02713,0.02658,0.0534,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006E-4,0.0,3003.0,111500.0,94530.0,65450.0,2.94E7,24040.0,26670.0,31350.0,32700.0,27880.0,0.0,5.611E-38,3.346E-38,1.5449999999999999E-37,1.025E-37,9.142E-39,4.959E-39,3.883E-40,1.717E-39,1.726E-40,3.1989999999999998E-40,2.08E-35,0.0,0.2424,0.7712,1.514,0.687,0.0415,0.03382,0.003698,0.007734,0.004559,0.009645,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,3.93E-4,0.001297,0.001469,0.001103,0.1515,0.002934,8.093E-4,3.337E-4,4.538E-4,3.316E-4,
0.0,1251.0,136.0,172.2,111.6,0.02463,6.05,0.5729,0.7844,0.8114,1.568,0.0,344.3,0.1793,1.329,0.08983,0.1771,0.1234,0.06214,0.02711,0.8207,12.54,0.0,344.3,0.1793,1.329,0.08983,0.1771,0.1234,0.06214,0.02711,0.8207,12.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.9,191.2,32.85,598.5,84.23,2.873,84.4,14.83,2.418,0.0,78.53,1.625,5.793,18.48,15.33,0.1285,0.04026,0.02778,0.02681,0.05369,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,3268.0,113600.0,96280.0,66470.0,3.079E7,23480.0,27520.0,32530.0,33860.0,28770.0,0.0,5.612E-38,3.331E-38,1.522E-37,1.037E-37,9.143E-39,4.631E-39,3.718E-40,1.718E-39,1.727E-40,3.078E-40,2.08E-35,0.0,0.2428,0.7658,1.517,0.6886,0.04151,0.03246,0.00367,0.007742,0.004568,0.00966,0.0,0.0,1.369E-4,0.001325,0.001131,0.9947,1.827E-4,5.075E-4,7.68E-4,7.171E-4,4.94E-4,0.0,4.087E-4,0.001288,0.001459,0.001108,0.1515,0.00293,8.055E-4,3.348E-4,4.553E-4,3.337E-4,
