R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,pepEn,pepMHCIEn,protonEn,solubleMarker,volume,
2.4E-38,0.0051,2000.0,98.0,1000.0,3799999.9999999995,6400.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,8.1E-6,0.06,0.06,0.0,250.0,5.6,0.0,0.0,2.8E7,1.0,6.9E8,
2.5E-37,0.086,8400.0,78000.0,890.0,4500000.0,730.0,3000.0,2000.0,230.0,2400.0,0.18,4600000.0,7.8E-6,0.13,0.13,0.0,310.0,5.3,0.0,0.0,2.8E7,1.0,7.1E8,
2.2E-38,0.0078,820.0,2200.0,890.0,4400000.0,730.0,3000.0,2000.0,230.0,2400.0,0.18,4400000.0,1.0E-5,0.062,0.062,0.0,310.0,5.1,0.0,0.0,2.5E7,1.0,7.0E8,
2.1E-38,0.0074,820.0,2200.0,890.0,3999999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3999999.9999999995,1.1E-5,0.059,0.059,0.0,310.0,4.8,0.0,0.0,2.4E7,1.0,7.0E8,
2.1E-38,0.0072,820.0,2200.0,890.0,3799999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.2E-5,0.057,0.057,0.0,310.0,4.6,0.0,0.0,2.3E7,1.0,7.0E8,
2.1E-38,0.0072,820.0,2200.0,890.0,3799999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.4E-5,0.057,0.057,0.0,310.0,4.6,0.0,0.0,2.1E7,1.0,7.0E8,
2.1E-38,0.0072,820.0,2200.0,890.0,3799999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.4E-5,0.057,0.057,0.0,310.0,4.6,0.0,0.0,2.1E7,1.0,7.0E8,
2.1E-38,0.0072,820.0,2200.0,890.0,3799999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.3E-5,0.057,0.057,0.0,310.0,4.6,0.0,0.0,2.2E7,1.0,7.0E8,
2.1E-38,0.0072,820.0,2200.0,890.0,3799999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,1.1E-5,0.057,0.057,0.0,310.0,4.6,0.0,0.0,2.3E7,1.0,7.0E8,
2.1E-38,0.0072,820.0,2200.0,890.0,3799999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,9.7E-6,0.057,0.057,0.0,310.0,4.6,0.0,0.0,2.4E7,1.0,7.0E8,
2.1E-38,0.0072,820.0,2200.0,890.0,3799999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,8.3E-6,0.057,0.057,0.0,310.0,4.6,0.0,0.0,2.6E7,1.0,7.0E8,
2.1E-38,0.0072,820.0,2200.0,890.0,3799999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,7.1E-6,0.057,0.057,0.0,300.0,4.6,0.0,0.0,2.7E7,1.0,7.0E8,
2.1E-38,0.0072,820.0,2200.0,890.0,3799999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,6.1E-6,0.057,0.057,0.0,300.0,4.6,0.0,0.0,2.9E7,1.0,7.0E8,
2.1E-38,0.0072,820.0,2200.0,890.0,3799999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,7.4E-6,0.057,0.057,0.0,300.0,4.6,0.0,0.0,2.7E7,1.0,7.0E8,
2.1E-38,0.0072,820.0,2200.0,890.0,3799999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,8.3E-6,0.057,0.057,0.0,300.0,4.6,0.0,0.0,2.6E7,1.0,7.0E8,
2.1E-38,0.0072,820.0,2200.0,890.0,3799999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,8.4E-6,0.057,0.057,0.0,300.0,4.6,0.0,0.0,2.6E7,1.0,7.0E8,
2.1E-38,0.0072,820.0,2200.0,890.0,3799999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,7.9E-6,0.057,0.057,0.0,300.0,4.6,0.0,0.0,2.6E7,1.0,7.0E8,
2.1E-38,0.0072,820.0,2200.0,890.0,3799999.9999999995,730.0,3000.0,2000.0,230.0,2400.0,0.18,3799999.9999999995,7.1E-6,0.057,0.057,0.0,300.0,4.6,0.0,0.0,2.7E7,1.0,7.0E8,
